Date,TSLA,10CMR,FFR,infexp,TWD,10YBE,oil,XAU,XAG,BTC,ETH,BNB,ADA,Tether,XRP,SOL,pDOTn,USDC,DOGE,TSLA_diff,10CMR_diff,FFR_diff,infexp_diff,TWD_diff,10YBE_diff,oil_diff,XAU_diff,XAG_diff,BTC_diff,ETH_diff,BNB_diff,ADA_diff,Tether_diff,XRP_diff,SOL_diff,pDOTn_diff,USDC_diff,DOGE_diff,const
2019-08-02,46.87,1.86,2.14,1.87,116.1869,1.66,55.67,1440.45,16.21,10519,216.54,0.0027,0.0574,1.0006,0.3116,0,0,1.0026,0.0029,-0.2134,2.1505,0,3.2086,-0.1183,2.4096,-3.6465,0.32,0.7094,-1.1408,-0.0785,3.8635,2.0906,0.0999,1.29,0,0,-0.6184,0.5148,1
2019-08-05,45.66,1.75,2.13,1.81,116.5889,1.6,54.63,1463.6,16.39,11808,232.45,0.0024,0.0565,1,0.3221,0,0,0.9958,0.003,2.65,6.2857,0.4695,3.3149,-0.3448,3.75,1.9037,-1.5817,-1.0982,-10.9163,-6.8445,12.5845,1.5929,0.06,-3.2535,0,0,0.6829,-4.3649,1
2019-08-06,46.15,1.73,2.13,1.84,116.6946,1.62,53.6,1473.87,16.445,11471.2,225.63,0.0024,0.0535,0.9991,0.3119,0,0,1.0015,0.003,-1.0618,1.1561,0,-1.6304,-0.0906,-1.2346,1.9216,-0.6968,-0.3344,2.936,3.0226,-1.702,5.6075,0.0901,3.2636,0,0,-0.5691,3.2182,1
2019-08-07,46.68,1.71,2.12,1.86,116.8036,1.62,51.14,1500.8,17.1,11997,224.66,0.0025,0.0519,0.9988,0.311,0,0,1.0005,0.003,-1.1354,1.1696,0.4717,-1.0753,-0.0933,0,4.8103,-1.7944,-3.8304,-4.3828,0.4318,-2.8237,3.0829,0.03,0.2861,0,0,0.1,-0.304,1
2019-08-08,47.66,1.72,2.12,1.87,116.4778,1.65,52.6,1500,16.9,12060,220.16,0.0026,0.0521,0.999,0.3084,0,0,1.0012,0.0029,-2.0562,-0.5814,0,-0.5348,0.2797,-1.8182,-2.7757,0.0533,1.1834,-0.5224,2.044,-4.7271,-0.3839,-0.02,0.8626,0,0,-0.0699,0.9547,1
2019-08-09,47,1.74,2.12,1.88,116.445,1.66,54.41,1496.84,16.94,11893,209.49,0.0025,0.0477,0.9987,0.2965,0,0,1.0017,0.0029,1.4043,-1.1494,0,-0.5319,0.0282,-0.6024,-3.3266,0.2111,-0.2361,1.4042,5.0933,3.6653,9.2243,0.03,4.0032,0,0,-0.0499,1.1379,1
2019-08-12,45.8,1.65,2.12,1.83,116.7593,1.61,54.98,1511.16,17.055,11404,210.45,0.0027,0.053,0.9986,0.3007,0,0,1.0014,0.0029,2.6201,5.4545,0,2.7322,-0.2692,3.1056,-1.0367,-0.9476,-0.6743,4.288,-0.4562,-5.3187,-10,0.01,-1.3836,0,0,0.03,0.5897,1
2019-08-13,47,1.68,2.12,1.82,116.7306,1.63,57.05,1501.14,16.965,10904,207.68,0.0027,0.0527,0.9969,0.2979,0,0,1.0033,0.0029,-2.5532,-1.7857,0,0.5495,0.0246,-1.227,-3.6284,0.6675,0.5305,4.5855,1.3338,-1.8875,0.5693,0.1705,0.9298,0,0,-0.1894,0.9454,1
2019-08-14,43.92,1.59,2.12,1.78,117.0944,1.57,55.16,1516.08,17.205,10067,186.56,0.0027,0.0472,0.9969,0.2631,0,0,1.0032,0.0028,7.0128,5.6604,0,2.2472,-0.3107,3.8217,3.4264,-0.9854,-1.3949,8.3143,11.3208,0.5582,11.6525,0,13.214,0,0,0.01,2.4023,1
2019-08-15,43.13,1.52,2.13,1.74,117.2263,1.54,54.51,1522.95,17.265,10327,187.8,0.0027,0.0474,0.9997,0.2641,0,0,1.0009,0.0027,1.8317,4.6053,-0.4695,2.2989,-0.1125,1.9481,1.1924,-0.4511,-0.3475,-2.5177,-0.6603,-1.539,-0.4219,-0.2801,-0.3673,0,0,0.2298,4.5744,1
2019-08-16,43.99,1.55,2.13,1.74,117.0806,1.54,54.83,1513.75,17.08,10366,184.55,0.0027,0.047,1.0013,0.2606,0,0,0.9994,0.0027,-1.955,-1.9355,0,0,0.1244,0,-0.5836,0.6078,1.0831,-0.3762,1.761,2.594,0.8511,-0.1598,1.3392,0,0,0.1501,-2.1643,1
2019-08-19,45.37,1.6,2.13,1.76,117.3922,1.56,56.24,1495,16.86,10937,201.64,0.0026,0.0502,1.0003,0.2818,0,0,0.9992,0.0028,-3.0417,-3.125,0,-1.1364,-0.2654,-1.2821,-2.5071,1.2542,1.3049,-5.2208,-8.4755,0.7576,-6.3745,0.1,-7.5326,0,0,0.02,-3.1272,1
2019-08-20,45.17,1.55,2.13,1.72,117.376,1.53,56.18,1506.85,17.12,10793,196.14,0.0026,0.0493,1.0006,0.2742,0,0,0.9996,0.0028,0.4428,3.2258,0,2.3256,0.0138,1.9608,0.1068,-0.7864,-1.5187,1.3342,2.8041,1.2658,1.8256,-0.03,2.775,0,0,-0.04,1.4785,1
2019-08-21,44.17,1.59,2.12,1.74,117.1799,1.54,55.65,1502,17.11,10146,187.24,0.0027,0.0474,0.9981,0.2659,0,0,1.0013,0.0027,2.264,-2.5157,0.4717,-1.1494,0.1673,-0.6494,0.9524,0.3229,0.0584,6.3769,4.7533,-1.8449,4.0084,0.2505,3.125,0,0,-0.1698,3.1238,1
2019-08-22,44.43,1.62,2.12,1.75,117.36,1.55,55.33,1498.6,17.01,10117,190.29,0.0027,0.0493,1,0.2705,0,0,0.9991,0.0028,-0.5852,-1.8519,0,-0.5714,-0.1535,-0.6452,0.5783,0.2269,0.5879,0.2866,-1.6028,-0.4124,-3.854,-0.19,-1.7041,0,0,0.2202,-2.5018,1
2019-08-23,42.28,1.52,2.12,1.73,117.3064,1.54,54.08,1526.1,17.39,10408,193.43,0.0026,0.0498,1.0015,0.2767,0,0,0.9987,0.0027,5.0851,6.5789,0,1.1561,0.0457,0.6494,2.3114,-1.802,-2.1852,-2.7959,-1.6233,2.7746,-1.004,-0.1498,-2.2263,0,0,0.0401,0.3639,1
2019-08-26,43,1.54,2.12,1.74,117.6719,1.54,53.54,1526,17.63,10377,188.34,0.0025,0.0496,0.9991,0.2704,0,0,1.0017,0.0027,-1.6744,-1.2987,0,-0.5747,-0.3106,0,1.0086,0.0066,-1.3613,0.2987,2.7026,3.058,0.4032,0.2402,2.3338,0,0,-0.2995,1.2528,1
2019-08-27,42.82,1.49,2.12,1.74,117.7564,1.55,54.99,1542.4,18.16,10184,186.58,0.0025,0.05,0.9987,0.2695,0,0,1.0015,0.0027,0.4204,3.3557,0,0,-0.0718,-0.6452,-2.6368,-1.0633,-2.9185,1.8951,0.9433,0.1193,-0.8,0.0401,0.3191,0,0,0.02,1.42,1
2019-08-28,43.12,1.47,2.12,1.74,117.8829,1.55,55.76,1538.8,18.33,9727.4,172.85,0.0024,0.0459,0.9997,0.2564,0,0,1.0006,0.0026,-0.6957,1.3605,0,0,-0.1073,0,-1.3809,0.2339,-0.9274,4.694,7.9433,4.6608,8.9325,-0.1,5.1334,0,0,0.0899,3.7611,1
2019-08-29,44.34,1.5,2.12,1.79,118.0691,1.59,56.67,1527.4,18.24,9509,168.66,0.0023,0.0446,0.9991,0.2569,0,0,1.0001,0.0025,-2.7515,-2,0,-2.7933,-0.1577,-2.5157,-1.6058,0.7464,0.4934,2.2968,2.4843,4.7515,2.9148,0.0601,-0.1908,0,0,0.05,3.3667,1
2019-08-30,45.12,1.5,2.13,1.75,118.1629,1.55,55.07,1519.85,18.35,9601,168.16,0.0023,0.0449,1.0001,0.2555,0,0,0.9993,0.0025,-1.7287,0,-0.4695,2.2857,-0.0794,2.5806,2.9054,0.4968,-0.5995,-0.9582,0.2973,-0.6926,-0.6682,-0.1,0.5244,0,0,0.0801,-1.6942,1
2019-09-03,45,1.47,2.13,1.71,118.3152,1.5,53.91,1546.7,19.23,10641,178.81,0.0021,0.0469,1.0016,0.2625,0,0,0.9985,0.0026,0.2667,2.0408,0,2.3392,-0.1287,3.3333,2.1517,-1.736,-4.5762,-9.7735,-5.956,9.6346,-4.2644,-0.1498,-2.674,0,0,0.0801,-3.2406,1
2019-09-04,44.14,1.47,2.13,1.71,117.6767,1.51,56.22,1552.35,19.57,10590,174.79,0.0021,0.0455,1.0014,0.2585,0,0,0.9991,0.0029,1.9483,0,0,0,0.5426,-0.6623,-4.1089,-0.364,-1.7374,0.4816,2.2999,2.7304,3.0769,0.02,1.5786,0,0,-0.0601,-9.2388,1
2019-09-05,45.92,1.57,2.13,1.77,117.4818,1.56,56.33,1519.1,18.63,10578.7,173.83,0.0021,0.0445,1.0006,0.2562,0,0,0.9992,0.0025,-3.8763,-6.3694,0,-3.3898,0.1659,-3.2051,-0.1953,2.1888,5.0456,0.1068,0.5523,-4.2484,2.2472,0.08,0.8861,0,0,-0.01,15.0478,1
2019-09-06,45.49,1.55,2.12,1.73,117.1324,1.54,56.45,1506.7,18.16,10317,169.15,0.0021,0.0444,1.0009,0.2514,0,0,0.9989,0.0026,0.9453,1.2903,0.4717,2.3121,0.2983,1.2987,-0.2126,0.823,2.5881,2.5366,2.7668,0.234,0.2252,-0.03,1.9054,0,0,0.03,-2.3328,1
2019-09-09,46.36,1.63,2.13,1.76,117.064,1.57,57.88,1498.65,17.96,10318,180.65,0.0021,0.0468,1.0008,0.2587,0,0,0.9993,0.0025,-1.8766,-4.908,-0.4695,-1.7045,0.0584,-1.9108,-2.4706,0.5372,1.1136,-0.0097,-6.3659,-0.373,-5.1282,0.01,-2.8069,0,0,-0.04,3.6679,1
2019-09-10,47.11,1.72,2.13,1.8,117.0919,1.6,57.37,1485.5,18.01,10122,180.05,0.0022,0.0465,0.999,0.2587,0,0,1.0005,0.0025,-1.592,-5.2326,0,-2.2222,-0.0238,-1.875,0.889,0.8852,-0.2776,1.9364,0.3332,-0.464,0.6452,0.1802,-0.0077,0,0,-0.1199,0.1211,1
2019-09-11,49.42,1.75,2.13,1.8,117.3154,1.6,55.66,1497.3,18.08,10175,178.47,0.002,0.0449,1.0008,0.2552,0,0,1,0.0025,-4.6742,-1.7143,0,0,-0.1905,0,3.0722,-0.7881,-0.3872,-0.5209,0.8853,5.6373,3.5635,-0.1799,1.3716,0,0,0.05,0.7317,1
2019-09-12,49.17,1.79,2.13,1.83,116.8408,1.63,55.13,1498.7,18.095,10452,180.87,0.002,0.0456,1.0014,0.2541,0,0,0.9987,0.0025,0.5084,-2.2346,0,-1.6393,0.4062,-1.8405,0.9614,-0.0934,-0.0829,-2.6502,-1.3269,2,-1.5351,-0.0599,0.4369,0,0,0.1302,-0.0812,1
2019-09-13,49.04,1.9,2.14,1.88,116.771,1.67,54.76,1488.45,17.425,10374,181.11,0.002,0.046,1.0021,0.2553,0,0,0.9983,0.0025,0.2651,-5.7895,-0.4673,-2.6596,0.0598,-2.3952,0.6757,0.6886,3.8451,0.7519,-0.1325,-0.4975,-0.8696,-0.0699,-0.474,0,0,0.0401,-0.3642,1
2019-09-16,48.56,1.84,2.25,1.86,117.0277,1.67,63.1,1497.9,17.85,10295,197.32,0.002,0.0472,1.0017,0.261,0,0,0.9985,0.0025,0.9885,3.2609,-4.8889,1.0753,-0.2193,0,-13.2171,-0.6309,-2.381,0.7674,-8.2151,1.8237,-2.5424,0.0399,-2.2066,0,0,-0.02,-1.239,1
2019-09-17,48.96,1.81,2.3,1.86,116.9863,1.66,59.26,1502.2,18.015,10214.1,207.77,0.0021,0.049,1.0006,0.2853,0,0,0.9997,0.0026,-0.817,1.6575,-2.1739,0,0.0354,0.6024,6.4799,-0.2862,-0.9159,0.792,-5.0296,-4.1282,-3.6735,0.1099,-8.4908,0,0,-0.12,-4.3943,1
2019-09-18,48.7,1.8,2.25,1.78,116.9803,1.59,58.19,1493.65,17.74,10185,210.43,0.0022,0.0532,1.0002,0.3135,0,0,0.9999,0.0027,0.5339,0.5556,2.2222,4.4944,0.0051,4.4025,1.8388,0.5724,1.5502,0.2857,-1.2641,-5.6803,-7.8947,0.04,-9.0054,0,0,-0.02,-4.6977,1
2019-09-19,49.32,1.79,1.9,1.81,117.0905,1.61,58.19,1499,17.77,10301,220.21,0.0021,0.0526,1.0025,0.3007,0,0,0.9979,0.0027,-1.2571,0.5587,18.4211,-1.6575,-0.0941,-1.2422,0,-0.3569,-0.1688,-1.1261,-4.4412,3.8535,1.1407,-0.2294,4.2674,0,0,0.2004,0.2556,1
2019-09-20,48.12,1.74,1.9,1.8,117.1858,1.61,57.92,1516.75,17.98,10198,218,0.0021,0.0525,1,0.2937,0,0,1.0004,0.0027,2.4938,2.8736,0,0.5556,-0.0813,0,0.4662,-1.1703,-1.168,1.01,1.0138,0.5261,0.1905,0.25,2.3559,0,0,-0.2499,0.5138,1
2019-09-23,48.25,1.72,1.9,1.8,117.3026,1.61,58.69,1521.86,18.63,9702.6,201.18,0.002,0.0461,0.9993,0.2675,0,0,1.0007,0.0026,-0.2694,1.1628,0,0,-0.0996,0,-1.312,-0.3358,-3.489,5.1058,8.3607,5.0226,13.8829,0.07,9.8015,0,0,-0.03,5.4975,1
2019-09-24,44.64,1.64,1.9,1.77,117.2269,1.58,57.22,1531.8,18.58,8547.9,166.29,0.0019,0.0375,1.0028,0.2334,0,0,0.9965,0.0023,8.0869,4.878,0,1.6949,0.0646,1.8987,2.569,-0.6489,0.2691,13.5086,20.9814,6.8706,22.9333,-0.349,14.634,0,0,0.4215,14.5455,1
2019-09-25,45.74,1.73,1.9,1.79,117.6568,1.6,56.38,1503.75,17.905,8474.7,168.92,0.0019,0.0393,1.0005,0.2457,0,0,0.9996,0.0023,-2.4049,-5.2023,0,-1.1173,-0.3654,-1.25,1.4899,1.8653,3.7699,0.8637,-1.557,-1.9989,-4.5802,0.2299,-5.0263,0,0,-0.3101,-0.3535,1
2019-09-26,48.51,1.7,1.85,1.74,117.7313,1.57,56.24,1505.6,17.8,8103.6,164.56,0.0019,0.0383,0.9999,0.2422,0,0,0.9998,0.0022,-5.7102,1.7647,2.7027,2.8736,-0.0633,1.9108,0.2489,-0.1229,0.5899,4.5794,2.6495,0.7419,2.611,0.06,1.4618,0,0,-0.02,2.167,1
2019-09-27,48.43,1.69,1.83,1.7,117.7268,1.53,55.95,1496.56,17.544,8213.4,173.19,0.0019,0.0393,1.002,0.2422,0,0,0.9981,0.0023,0.1652,0.5917,1.0929,2.3529,0.0038,2.6144,0.5183,0.6041,1.4592,-1.3368,-4.983,-1.4621,-2.5445,-0.2096,-0.0041,0,0,0.1703,-5.0172,1
2019-09-30,48.17,1.68,1.9,1.71,117.9511,1.53,54.09,1472,16.995,8331.1,180.35,0.0019,0.039,1.0022,0.2564,0,0,0.9978,0.0024,0.5398,0.5952,-3.6842,-0.5848,-0.1902,0,3.4387,1.6685,3.2304,-1.4128,-3.9701,0.2618,0.7692,-0.02,-5.5571,0,0,0.0301,-3.5567,1
2019-10-01,48.94,1.65,1.88,1.71,117.9644,1.52,53.6,1478.58,17.235,8334.9,175.78,0.0019,0.0385,1.0027,0.2481,0,0,0.9975,0.0024,-1.5734,1.8182,1.0638,0,-0.0113,0.6579,0.9142,-0.445,-1.3925,-0.0456,2.5998,0.2099,1.2987,-0.0499,3.3784,0,0,0.0301,-1.0638,1
2019-10-02,48.63,1.6,1.85,1.71,117.9723,1.5,52.67,1499.26,17.555,8413.4,180.27,0.0019,0.0395,1.0023,0.2528,0,0,0.9975,0.0024,0.6375,3.125,1.6216,0,-0.0067,1.3333,1.7657,-1.3793,-1.8228,-0.933,-2.4907,0.4215,-2.5316,0.0399,-1.8751,0,0,0,1.2008,1
2019-10-03,46.61,1.54,1.83,1.71,117.6659,1.48,52.41,1504.75,17.555,8257.9,174.54,0.0019,0.0384,1.0022,0.2468,0,0,0.9988,0.0024,4.3338,3.8961,1.0929,0,0.2604,1.3514,0.4961,-0.3648,0,1.883,3.2829,-0.2103,2.8646,0.01,2.4146,0,0,-0.1302,1.173,1
2019-10-04,46.29,1.52,1.82,1.73,117.5329,1.5,52.84,1504.35,17.55,8170,175.65,0.0019,0.0394,1.0019,0.2524,0,0,0.9978,0.0026,0.6913,1.3158,0.5495,-1.1561,0.1132,-1.3333,-0.8138,0.0266,0.0285,1.0759,-0.6319,-0.8342,-2.5381,0.0299,-2.2223,0,0,0.1002,-6.867,1
2019-10-07,47.54,1.56,1.82,1.75,117.5572,1.51,52.76,1493.35,17.435,8227,179.87,0.002,0.0416,1.002,0.2758,0,0,0.998,0.0025,-2.6294,-2.5641,0,-1.1429,-0.0207,-0.6623,0.1516,0.7366,0.6596,-0.6928,-2.3461,-1.8926,-5.2885,-0.01,-8.4699,0,0,-0.02,1.4246,1
2019-10-08,48.01,1.54,1.82,1.71,117.7437,1.48,52.64,1505.26,17.71,8211.2,180.78,0.002,0.0415,1.0008,0.2775,0,0,0.9989,0.0024,-0.979,1.2987,0,2.3392,-0.1584,2.027,0.228,-0.7912,-1.5528,0.1924,-0.5034,-0.1532,0.241,0.1199,-0.6234,0,0,-0.0901,3.949,1
2019-10-09,48.91,1.59,1.82,1.74,117.6873,1.49,52.63,1505.3,17.7,8607.5,192.64,0.0021,0.0427,1.0015,0.281,0,0,0.9976,0.0024,-1.8401,-3.1447,0,-1.7241,0.0479,-0.6711,0.019,-0.0027,0.0565,-4.6041,-6.1566,-5.3191,-2.8103,-0.0699,-1.2173,0,0,0.1303,-0.5726,1
2019-10-10,48.95,1.67,1.82,1.75,117.2843,1.52,53.57,1494,17.48,8596,191.1,0.002,0.0418,1.003,0.2703,0,0,0.997,0.0024,-0.0817,-4.7904,0,-0.5714,0.3436,-1.9737,-1.7547,0.7564,1.2586,0.1338,0.8059,0.9273,2.1531,-0.1496,3.9285,0,0,0.0602,2.5157,1
2019-10-11,49.58,1.76,1.82,1.78,116.8287,1.56,54.76,1489.45,17.54,8280,180.6,0.002,0.0401,1.0006,0.2674,0,0,0.9993,0.0024,-1.2707,-5.1136,0,-1.6854,0.39,-2.5641,-2.1731,0.3055,-0.3421,3.8164,5.814,2.1945,4.2394,0.2399,1.092,0,0,-0.2302,0.6754,1
2019-10-14,51.39,1.76,1.82,1.78,116.8287,1.56,53.57,1492.8,17.65,8370,186.63,0.0022,0.0418,1.0005,0.2973,0,0,0.9993,0.0026,-3.5221,0,0,0,0,0,2.2214,-0.2244,-0.6232,-1.0753,-3.231,-9.358,-4.067,0.01,-10.0387,0,0,0,-7.6053,1
2019-10-15,51.58,1.77,1.9,1.79,116.815,1.56,52.81,1480.92,17.37,8191.1,180.59,0.0023,0.0397,1.0003,0.2884,0,0,1.0004,0.0025,-0.3684,-0.565,-4.2105,-0.5587,0.0117,0,1.4391,0.8022,1.612,2.1841,3.3446,-2.8973,5.2897,0.02,3.0722,0,0,-0.11,0.6279,1
2019-10-16,51.95,1.75,1.9,1.79,116.6469,1.57,53.42,1489.37,17.39,8016,174.53,0.0022,0.0386,1,0.2834,0,0,0.9995,0.0026,-0.7122,1.1429,0,0,0.1441,-0.6369,-1.1419,-0.5674,-0.115,2.1844,3.4722,2.6589,2.8497,0.03,1.7536,0,0,0.09,-1.355,1
2019-10-17,52.39,1.76,1.85,1.66,116.266,1.59,53.89,1491.64,17.52,8092.3,177.31,0.0023,0.0395,1.0004,0.3017,0,0,0.9995,0.0028,-0.8399,-0.5682,2.7027,7.8313,0.3276,-1.2579,-0.8721,-0.1522,-0.742,-0.9429,-1.5679,-3.3115,-2.2785,-0.04,-6.0683,0,0,0,-6.2432,1
2019-10-18,51.39,1.76,1.85,1.68,116.139,1.6,53.75,1489.7,17.541,7987.2,172.81,0.0023,0.0381,1.0008,0.2939,0,0,0.999,0.0028,1.9459,0,0,-1.1905,0.1094,-0.625,0.2605,0.1302,-0.1197,1.3159,2.604,0.1309,3.6745,-0.04,2.6537,0,0,0.0501,0.0726,1
2019-10-21,50.7,1.8,1.85,1.69,116.0481,1.61,53.28,1484.25,17.565,8243.9,174.18,0.0022,0.0394,1.0017,0.2921,0,0,0.9982,0.0027,1.3609,-2.2222,0,-0.5917,0.0783,-0.6211,0.8821,0.3672,-0.1366,-3.1138,-0.7865,3.0576,-3.2995,-0.0898,0.6368,0,0,0.0801,1.8121,1
2019-10-22,51.12,1.78,1.85,1.69,115.9892,1.61,54.21,1487.65,17.515,8058.9,171.42,0.0023,0.0387,1.0007,0.2905,0,0,0.9991,0.0026,-0.8216,1.1236,0,0,0.0508,0,-1.7156,-0.2285,0.2855,2.2956,1.6101,-2.1557,1.8088,0.0999,0.5301,0,0,-0.0901,4.8875,1
2019-10-23,50.94,1.77,1.85,1.7,116.0623,1.61,55.9,1491.85,17.555,7493.7,162.28,0.0022,0.0364,1.0003,0.2732,0,0,0.9995,0.0025,0.3534,0.565,0,-0.5882,-0.063,0,-3.0233,-0.2815,-0.2279,7.5423,5.6322,1.7002,6.3187,0.04,6.3278,0,0,-0.04,1.1774,1
2019-10-24,59.94,1.77,1.85,1.72,116.1308,1.62,56.11,1503.25,17.77,7453,160.73,0.0023,0.0375,1.0014,0.276,0,0,0.9986,0.0026,-15.015,0,0,-1.1628,-0.059,-0.6173,-0.3743,-0.7584,-1.2099,0.5461,0.9644,-2.1454,-2.9333,-0.1098,-1.0072,0,0,0.0901,-1.7354,1
2019-10-25,65.63,1.8,1.83,1.75,116.0801,1.65,56.52,1504.33,18.02,8679.1,181.49,0.0022,0.0413,1.0009,0.2984,0,0,0.9983,0.0027,-8.6698,-1.6667,1.0929,-1.7143,0.0437,-1.8182,-0.7254,-0.0718,-1.3873,-14.127,-11.4386,6.2326,-9.201,0.05,-7.4845,0,0,0.0301,-3.8205,1
2019-10-28,65.54,1.85,1.83,1.75,116.0253,1.64,55.6,1492.44,17.855,9225.7,181.67,0.0022,0.0423,1.0018,0.2945,0,0,0.9982,0.0027,0.1373,-2.7027,0,0,0.0472,0.6098,1.6547,0.7967,0.9241,-5.9248,-0.0991,-0.509,-2.3641,-0.0898,1.3176,0,0,0.01,0.3349,1
2019-10-29,63.24,1.84,1.82,1.71,115.9832,1.61,55.34,1487.4,17.798,9445.5,190.45,0.0022,0.0436,1.0019,0.3019,0,0,0.9979,0.0027,3.6369,0.5435,0.5495,2.3392,0.0363,1.8634,0.4698,0.3388,0.3203,-2.327,-4.6101,-1.7727,-2.9817,-0.01,-2.4514,0,0,0.0301,0.7877,1
2019-10-30,63,1.78,1.82,1.67,116.167,1.57,54.85,1495.2,17.86,9184.3,183.25,0.0022,0.0419,1.0011,0.2946,0,0,0.9991,0.0026,0.381,3.3708,0,2.3952,-0.1582,2.5478,0.8933,-0.5217,-0.3471,2.844,3.9291,0.4566,4.0573,0.0799,2.4573,0,0,-0.1201,1.4846,1
2019-10-31,62.98,1.69,1.58,1.64,115.916,1.54,54.02,1513.16,18.125,9185.6,182.37,0.0022,0.0415,1.0007,0.2945,0,0,0.9983,0.0026,0.0318,5.3254,15.1899,1.8293,0.2165,1.9481,1.5365,-1.1869,-1.4621,-0.0142,0.4825,0.5972,0.9639,0.04,0.0509,0,0,0.0801,-0.2279,1
2019-11-01,62.66,1.73,1.57,1.68,115.7345,1.59,56.04,1513.55,18.085,9289.1,183.12,0.0022,0.0421,1.001,0.2914,0,0,0.9988,0.0026,0.5107,-2.3121,0.6369,-2.381,0.1568,-3.1447,-3.6046,-0.0258,0.2212,-1.1142,-0.4096,0.5078,-1.4252,-0.03,1.0674,0,0,-0.0501,-0.5665,1
2019-11-04,63.49,1.79,1.56,1.72,115.8661,1.64,56.33,1509.24,18.045,9441.2,185.85,0.0022,0.0431,1.0017,0.2988,0,0,0.9978,0.0027,-1.3073,-3.352,0.641,-2.3256,-0.1136,-3.0488,-0.5148,0.2856,0.2217,-1.611,-1.4689,-1.3212,-2.3202,-0.0699,-2.4833,0,0,0.1002,-0.1132,1
2019-11-05,63.44,1.86,1.56,1.78,116.1167,1.68,57.04,1484,17.585,9333.9,188.67,0.0022,0.0441,1.001,0.3006,0,0,0.999,0.0026,0.0788,-3.7634,0,-3.3708,-0.2158,-2.381,-1.2447,1.7008,2.6159,1.1496,-1.4947,-1.1261,-2.2676,0.0699,-0.5955,0,0,-0.1201,0.8752,1
2019-11-06,65.32,1.81,1.55,1.75,116.1033,1.66,56.15,1490.36,17.621,9353,191.28,0.0022,0.0448,0.9998,0.3102,0,0,1,0.0027,-2.8781,2.7624,0.6452,1.7143,0.0115,1.2048,1.585,-0.4267,-0.2043,-0.2042,-1.3645,0.271,-1.5625,0.12,-3.095,0,0,-0.1,-3.9474,1
2019-11-07,67.11,1.92,1.55,1.77,116.1196,1.69,56.91,1467.82,17.108,9208,186.94,0.0022,0.0435,0.9992,0.2906,0,0,1.0007,0.0028,-2.6673,-5.7292,0,-1.1299,-0.014,-1.7751,-1.3354,1.5356,2.9986,1.5747,2.3216,-0.0451,2.9885,0.06,6.7525,0,0,-0.07,-0.9413,1
2019-11-08,67.43,1.94,1.55,1.79,116.3456,1.71,57.02,1458.41,16.796,8782.4,184.03,0.0022,0.0422,0.9988,0.2755,0,0,1.0014,0.0028,-0.4746,-1.0309,0,-1.1173,-0.1942,-1.1696,-0.1929,0.6452,1.8576,4.8461,1.5813,-1.0277,3.0806,0.04,5.4549,0,0,-0.0699,-1.3924,1
2019-11-11,69.02,1.94,1.55,1.79,116.3456,1.71,57.02,1455.65,16.855,8737.7,185.09,0.0023,0.0431,0.9985,0.2743,0,0,1.0015,0.0028,-2.3037,0,0,0,0,0,0,0.1896,-0.35,0.5116,-0.5727,-2.7379,-2.0882,0.03,0.4521,0,0,-0.01,0.8642,1
2019-11-12,69.99,1.92,1.55,1.8,116.5857,1.7,56.67,1456.94,16.774,8830,186.99,0.0024,0.0436,0.9992,0.2721,0,0,1.0007,0.0028,-1.3859,1.0417,0,-0.5556,-0.2059,0.5882,0.6176,-0.0885,0.4829,-1.0453,-1.0161,-3.1566,-1.1468,-0.0701,0.7974,0,0,0.0799,-0.1797,1
2019-11-13,69.22,1.88,1.55,1.74,116.8422,1.66,56.88,1462.94,16.953,8801.1,188.36,0.0024,0.0433,0.998,0.2722,0,0,1.002,0.0028,1.1124,2.1277,0,3.4483,-0.2195,2.4096,-0.3692,-0.4101,-1.0559,0.3284,-0.7273,-2.4631,0.6928,0.1202,-0.011,0,0,-0.1297,0.144,1
2019-11-14,69.87,1.82,1.55,1.7,116.8051,1.62,56.57,1470.95,17.012,8655.7,185.25,0.0025,0.0429,0.9986,0.2682,0,0,1.0023,0.0027,-0.9303,3.2967,0,2.3529,0.0318,2.4691,0.548,-0.5445,-0.3468,1.6798,1.6788,-1.1364,0.9324,-0.0601,1.4614,0,0,-0.0299,1.276,1
2019-11-15,70.43,1.84,1.55,1.74,116.4431,1.63,57.54,1467.12,16.949,8495.8,180.19,0.0024,0.0439,0.999,0.2606,0,0,1.0017,0.0027,-0.7951,-1.087,0,-2.2989,0.3109,-0.6135,-1.6858,0.2611,0.3717,1.8821,2.8081,2.967,-2.2779,-0.04,2.916,0,0,0.0599,1.1804,1
2019-11-18,70,1.81,1.55,1.72,116.3664,1.63,56.82,1470.75,17.021,8219.5,178.5,0.0023,0.0432,0.998,0.252,0,0,1.0021,0.0026,0.6143,1.6575,0,1.1628,0.0659,0,1.2672,-0.2468,-0.423,3.3615,0.9468,2.6158,1.6204,0.1002,3.4287,0,0,-0.0399,2.8452,1
2019-11-19,71.9,1.79,1.55,1.73,116.5433,1.63,54.93,1472.28,17.136,8164.9,176.09,0.0023,0.0423,0.9988,0.2539,0,0,1.0015,0.0026,-2.6426,1.1173,0,-0.578,-0.1518,0,3.4407,-0.1039,-0.6711,0.6687,1.3686,2.5506,2.1277,-0.0801,-0.7366,0,0,0.0599,1.0736,1
